set	Minutos	Zfin	SD_Zfin	 Zsup	SD_Zsup
66	1402	65.53536835	5.543118764	17.97601989	1.01597851
66	1403	65.04211029	2.753763471	11.191614	2.603174458
66	1404	57.708059	8.247670113	16.07676554	0.684157159
66	1405	47.21736733	3.447906405	16.45975188	0.932100054
66	1406	44.90153138	2.286218634	20.03653144	0.853717257
66	1407	45.42561817	2.304243123	20.0920757	1.655803126
66	1408	47.38374393	2.002008682	22.68832017	0.269835289
66	1409	46.27797879	2.022458339	22.24038289	1.900817088
66	1410	36.7822198	1.574865042	17.15181508	2.846160215
66	1411	45.10310309	4.048171657	16.41943763	1.935928868
66	1412	53.00471727	0.844102266	11.00611511	1.415283526
66	1413	57.468073	7.007763767	25.0855414	3.499658793
